matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,gemini-3.1-pro-preview,terminus-2,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,gemini-3.1-pro-preview,gemini-cli,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,gemini-3-flash-preview,terminus-2,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,gemini-3-flash-preview,gemini-cli,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,deepseek-reasoner,terminus-2,,0.422,,DeepSeek-R1,MagentLess,resolved_rate_python_overall,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,matched_model_agent_mismatch
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,deepseek-chat,claude-code,,0.41,,DeepSeek-V3,MagentLess,resolved_rate_python_overall,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,matched_model_agent_mismatch
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,kimi-k2.5,terminus-2,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,kimi-k2.5,claude-code,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,MiniMax-M2.5,terminus-2,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,MiniMax-M2.5,claude-code,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,glm-5,terminus-2,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,glm-5,claude-code,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,mimo-v2-pro,terminus-2,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,mimo-v2-pro,claude-code,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,qwen3-max,terminus-2,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
multi-swe-bench,multi_swe_bench,Multi-SWE-bench,qwen3-max,qwen-coder,,,,,,,Resolved rate,2025-04-03,https://arxiv.org/abs/2504.02605,no_model_match
omnimath,omni_math,Omni-MATH,gpt-5.4,terminus-2,0.548,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,gpt-5.4,codex,0.846,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,gpt-5-mini,terminus-2,0.767,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,gpt-5-mini,codex,0.842,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,gpt-5-nano,terminus-2,0.709,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,gpt-5-nano,codex,0.617,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,claude-haiku-4-5-20251001,terminus-2,0.604,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,claude-haiku-4-5-20251001,claude-code,0.76,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,claude-sonnet-4-6,terminus-2,0.791,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,claude-sonnet-4-6,claude-code,0.801,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,claude-opus-4-6,terminus-2,0.819,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,claude-opus-4-6,claude-code,0.839,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,gemini-3.1-pro-preview,terminus-2,0.874,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,gemini-3.1-pro-preview,gemini-cli,0.882,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,gemini-3-flash-preview,terminus-2,0.839,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,gemini-3-flash-preview,gemini-cli,0.657,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,deepseek-reasoner,terminus-2,0.629,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,deepseek-chat,claude-code,0.793,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,kimi-k2.5,terminus-2,0.763,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,kimi-k2.5,claude-code,0.674,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,MiniMax-M2.5,terminus-2,0.518,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,MiniMax-M2.5,claude-code,0.539,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,glm-5,terminus-2,,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,glm-5,claude-code,,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,mimo-v2-pro,terminus-2,0.812,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,mimo-v2-pro,claude-code,0.474,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,qwen3-max,terminus-2,,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
omnimath,omni_math,Omni-MATH,qwen3-max,qwen-coder,0.736,,,,,,accuracy,2026-04-20,https://omni-math.github.io/,no_model_match
pixiu,pixiu,PIXIU,gpt-5.4,terminus-2,0.593665,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,gpt-5.4,codex,,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,gpt-5-mini,terminus-2,0.519336,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,gpt-5-mini,codex,,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,gpt-5-nano,terminus-2,0.267993,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,gpt-5-nano,codex,,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,claude-haiku-4-5-20251001,terminus-2,0.483892,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,claude-haiku-4-5-20251001,claude-code,0.494246,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,claude-sonnet-4-6,terminus-2,0.570921,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,claude-sonnet-4-6,claude-code,0.572986,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,claude-opus-4-6,terminus-2,0.608264,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,claude-opus-4-6,claude-code,0.613579,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,gemini-3.1-pro-preview,terminus-2,0.749772,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,gemini-3.1-pro-preview,gemini-cli,0.73483,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,gemini-3-flash-preview,terminus-2,0.713996,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,gemini-3-flash-preview,gemini-cli,,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,deepseek-reasoner,terminus-2,0.498702,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,deepseek-chat,claude-code,0.492374,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,kimi-k2.5,terminus-2,,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,kimi-k2.5,claude-code,,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,MiniMax-M2.5,terminus-2,0.513484,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,MiniMax-M2.5,claude-code,0.474069,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,glm-5,terminus-2,,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,glm-5,claude-code,,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,mimo-v2-pro,terminus-2,,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,mimo-v2-pro,claude-code,,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,qwen3-max,terminus-2,0.533633,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
pixiu,pixiu,PIXIU,qwen3-max,qwen-coder,0.542826,,,,,,task-specific metrics (F1 / Accuracy / EntityF1 / EM Accuracy / ROUGE / BERTScore / BARTScore / MCC),2023-09-26,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a386d703b50f1cf1f61ab02a15967bb-Paper-Datasets_and_Benchmarks.pdf,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5.4,terminus-2,0.477751,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5.4,codex,0.627551,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5-mini,terminus-2,0.37901,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5-mini,codex,0.214286,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5-nano,terminus-2,0.135684,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,gpt-5-nano,codex,0.0009,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,claude-haiku-4-5-20251001,terminus-2,0.276818,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,claude-haiku-4-5-20251001,claude-code,0.364255,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,claude-sonnet-4-6,terminus-2,0.50198,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,claude-sonnet-4-6,claude-code,0.525569,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,claude-opus-4-6,terminus-2,0.556246,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,claude-opus-4-6,claude-code,0.477983,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,gemini-3.1-pro-preview,terminus-2,0.688095,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,gemini-3.1-pro-preview,gemini-cli,0.542857,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,gemini-3-flash-preview,terminus-2,0.615689,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,gemini-3-flash-preview,gemini-cli,0.513421,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,deepseek-reasoner,terminus-2,0.383539,0.0126,0.370939,DeepSeek-R1,,Semantic Score (1-Shot),Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,matched_model_only_doc_no_agent
qcircuitbench,qcircuitbench,QCircuitBench,deepseek-chat,claude-code,0.457038,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,kimi-k2.5,terminus-2,0.394053,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,kimi-k2.5,claude-code,0.381264,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,MiniMax-M2.5,terminus-2,0.147067,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,MiniMax-M2.5,claude-code,0.119568,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,glm-5,terminus-2,,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,glm-5,claude-code,0.433948,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,mimo-v2-pro,terminus-2,0.394212,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,mimo-v2-pro,claude-code,0.230642,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,qwen3-max,terminus-2,0.388593,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
qcircuitbench,qcircuitbench,QCircuitBench,qwen3-max,qwen-coder,0.333441,,,,,,Semantic Score,2025-12-16,https://arxiv.org/abs/2410.07961v3,no_model_match
quixbugs,quixbugs,QuixBugs,gpt-5.4,terminus-2,0.85,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,gpt-5.4,codex,0.975,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,gpt-5-mini,terminus-2,0.885,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,gpt-5-mini,codex,0.8975,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,gpt-5-nano,terminus-2,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,gpt-5-nano,codex,0.284583,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,claude-haiku-4-5-20251001,terminus-2,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,claude-haiku-4-5-20251001,claude-code,0.88,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,claude-sonnet-4-6,terminus-2,0.9175,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,claude-sonnet-4-6,claude-code,0.97,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,claude-opus-4-6,terminus-2,0.9525,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,claude-opus-4-6,claude-code,0.9325,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,gemini-3.1-pro-preview,terminus-2,0.92,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,gemini-3.1-pro-preview,gemini-cli,0.94,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,gemini-3-flash-preview,terminus-2,0.9625,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,gemini-3-flash-preview,gemini-cli,0.965625,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,deepseek-reasoner,terminus-2,0.86,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,deepseek-chat,claude-code,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,kimi-k2.5,terminus-2,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,kimi-k2.5,claude-code,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,MiniMax-M2.5,terminus-2,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,MiniMax-M2.5,claude-code,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,glm-5,terminus-2,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,glm-5,claude-code,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,mimo-v2-pro,terminus-2,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,mimo-v2-pro,claude-code,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,qwen3-max,terminus-2,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
quixbugs,quixbugs,QuixBugs,qwen3-max,qwen-coder,,,,,,,Num Repaired programs,2020-09-28,https://arxiv.org/abs/1805.03454,no_model_match
reasoning-gym,reasoning_gym,Reasoning Gym,gpt-5.4,terminus-2,0.84131,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match
reasoning-gym,reasoning_gym,Reasoning Gym,gpt-5.4,codex,,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match
reasoning-gym,reasoning_gym,Reasoning Gym,gpt-5-mini,terminus-2,0.835672,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match
reasoning-gym,reasoning_gym,Reasoning Gym,gpt-5-mini,codex,,,,,,,accuracy,2025-07-04,https://github.com/open-thought/reasoning-gym-eval/blob/main/visualizations/overall_performance.png,no_model_match
